id,agencia,CATEGORÍA CENSO 1,CANTIDAD DE SCHOPERAS CCU,CANTIDAD DE SALIDAS,CANTIDAD DE SHOPERAS COMPETENCIA ,CCU/ABINBEV/OTRAS MARCAS COMPETENCIA
587130,PK,LOCALES EN REGLA,0,0,0,
805138,PK,LOCALES EN REGLA,0,0,0,
2335854,PK,LOCALES EN REGLA,0,0,0,
784810,PK,LOCALES EN REGLA,2,2,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)
530598,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
743244,PK,LOCALES EN REGLA,0,0,0,
784571,PK,LOCALES EN REGLA,0,0,0,
787470,PK,LOCALES EN REGLA,1,1,0,KUNTSMANN ( de CCU)
1666138,PK,LOCALES EN REGLA,0,0,0,
980917,PK,LOCALES EN REGLA,2,1,0,CRISTAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
2010878,PK,LOCALES EN REGLA,0,0,0,
1360804,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)
2317128,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
2110767,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
766927,PK,LOCALES EN REGLA,0,0,0,
661239,CORPA,LOCALES EN REGLA,1,2,1,CRISTALROYAL GUARD
658204,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
715992,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
1759953,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
2276785,CORPA,LOCALES EN REGLA,1,4,3,BUDWEISERSTELLA ARTOIS
895324,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
1705793,PK,LOCALES EN REGLA,1,1,0,AUSTRAL ( de CCU)
844435,PK,LOCALES EN REGLA,0,0,0,
1426414,PK,LOCALES EN REGLA,1,2,0,KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
1652362,PK,LOCALES EN REGLA,0,0,0,
1735325,PK,LOCALES EN REGLA,2,1,0,CRISTAL ( de CCU)ROYAL GUARD  ( de CCU)
1680118,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
831639,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
537681,PK,LOCALES EN REGLA,0,0,0,
669881,CORPA,LOCALES EN REGLA,5,3,1,CRISTALROYAL GUARD
646762,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
2193061,PK,LOCALES EN REGLA,0,0,0,
540499,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
569590,PK,LOCALES EN REGLA,0,0,0,
529661,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
764609,PK,LOCALES EN REGLA,0,0,0,
2029927,PK,LOCALES EN REGLA,0,0,0,
893831,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
928112,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
503614,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
732990,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
815391,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
991016,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
763957,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
536669,PK,LOCALES EN REGLA,2,1,0,CRISTAL ( de CCU)HEINEKEN ( de CCU)
991376,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
881435,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
2203994,CORPA,LOCALES EN REGLA,1,1,0,AUSTRALROYAL GUARD
665387,CORPA,LOCALES EN REGLA,2,1,0,CRISTALROYAL GUARD
1961750,CORPA,LOCALES EN REGLA,1,1,0,AUSTRALROYAL GUARD
2256631,PK,LOCALES EN REGLA,0,0,0,
530517,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
567986,PK,LOCALES EN REGLA,0,0,0,
648432,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
648431,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
598917,CORPA,LOCALES EN REGLA,1,1,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
568922,PK,LOCALES EN REGLA,0,0,0,
791138,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
649208,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
790106,CORPA,LOCALES EN REGLA,1,2,1,CRISTALROYAL GUARD
595682,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1903275,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
648469,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
2096798,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
539136,PK,LOCALES EN REGLA,0,0,0,
609215,CORPA,LOCALES EN REGLA,1,2,1,CRISTALROYAL GUARD
645735,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
557145,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
2009161,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)
655253,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1701805,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
933574,CORPA,LOCALES EN REGLA,1,4,1,CRISTALROYAL GUARD
606140,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
725232,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
1397207,PK,LOCALES EN REGLA,0,0,0,
1330897,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
925991,CORPA,LOCALES EN REGLA,1,6,1,BUDWEISERSTELLA ARTOIS
790618,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
663161,PK,LOCALES EN REGLA,0,0,0,
822135,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1322221,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
742972,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
739631,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
902184,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
605988,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
844124,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
591540,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
504480,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
516273,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
822342,PK,LOCALES EN REGLA,0,0,0,
771844,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
1326914,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
1430291,PK,LOCALES EN REGLA,2,1,0,ROYAL GUARD  ( de CCU)KUNTSMANN ( de CCU)
2169111,PK,LOCALES EN REGLA,0,0,0,
757127,CORPA,LOCALES EN REGLA,1,2,1,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
743869,PK,LOCALES EN REGLA,0,0,0,
658131,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
2279356,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2281377,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2298725,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2308215,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2308201,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2308202,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2279040,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2308204,PK,LOCALES EN REGLA,1,3,0,KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
1438010,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
2272593,CORPA,LOCALES EN REGLA,1,1,1,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
614090,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2341056,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
2215993,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)ROYAL GUARD  ( de CCU)
667805,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
1383895,CORPA,LOCALES EN REGLA,2,3,1,CRISTALROYAL GUARD
2229349,CORPA,LOCALES EN REGLA,1,2,0,AUSTRAL
834664,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
668150,CORPA,LOCALES EN REGLA,1,2,1,CRISTALROYAL GUARD
991194,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1419052,PK,LOCALES EN REGLA,0,0,0,
2283296,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
779905,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
1439943,PK,LOCALES EN REGLA,2,1,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
876458,CORPA,LOCALES EN REGLA,1,2,0,
1442259,PK,LOCALES EN REGLA,1,2,0,DOLBEK ( de CCU)
574170,PK,LOCALES EN REGLA,0,0,0,
2345195,CORPA,LOCALES EN REGLA,1,2,0,
2329311,CORPA,LOCALES EN REGLA,0,4,2,HEINEKEN
2295105,PK,LOCALES EN REGLA,1,4,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)STELLA ARTOIS (de ABINBEV)
2344099,PK,LOCALES EN REGLA,1,2,0,KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
771842,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)CRISTAL ( de CCU)HEINEKEN ( de CCU)
2245195,CORPA,LOCALES EN REGLA,1,2,0,AUSTRAL
2356449,CORPA,LOCALES EN REGLA,0,2,3,
1852461,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)
2176717,PK,LOCALES EN REGLA,1,1,0,KUNTSMANN ( de CCU)
2352988,CORPA,LOCALES EN REGLA,,,,
1418384,PK,LOCALES EN REGLA,1,4,1,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)PATAGONIA ( de CCU)
1526229,CORPA,LOCALES EN REGLA,1,2,1,
1569906,PK,LOCALES EN REGLA,0,0,0,
1962547,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
1990609,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
1673056,CORPA,LOCALES EN REGLA,1,2,1,
1693416,PK,LOCALES EN REGLA,0,0,0,
549561,PK,LOCALES EN REGLA,1,1,0,KUNTSMANN ( de CCU)
775781,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)
702116,PK,LOCALES EN REGLA,0,0,0,
679535,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
698914,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)
2298913,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
2293949,PK,LOCALES EN REGLA,1,1,0,AUSTRAL ( de CCU)
2352188,CORPA,LOCALES EN REGLA,,,,
993120,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)ESCUDO ( de CCU)
2338849,CORPA,LOCALES EN REGLA,,,,
550293,PK,LOCALES EN REGLA,0,0,0,
2305001,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
2333516,CORPA,LOCALES EN REGLA,1,2,0,AUSTRALROYAL GUARD
1377476,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
2281981,CORPA,LOCALES EN REGLA,,,,
532677,CORPA,LOCALES EN REGLA,3,3,1,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
590359,PK,LOCALES EN REGLA,0,0,0,
2157102,CORPA,LOCALES EN REGLA,1,2,0,AUSTRAL
2274388,PK,LOCALES EN REGLA,2,2,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
1491994,CORPA,LOCALES EN REGLA,1,2,0,
2232409,CORPA,LOCALES EN REGLA,2,1,1,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
988521,PK,LOCALES EN REGLA,1,2,0,HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
544355,PK,LOCALES EN REGLA,0,0,0,
2249806,CORPA,LOCALES EN REGLA,1,3,0,
705500,PK,LOCALES EN REGLA,0,0,0,
587272,PK,LOCALES EN REGLA,1,2,1,KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)BECKER  (de ABINBEV)CUSQUENA (de ABINBEV)
2268801,PK,LOCALES EN REGLA,0,0,0,
711674,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
988986,PK,LOCALES EN REGLA,0,0,0,
724269,PK,LOCALES EN REGLA,1,6,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)GOOSE ISLAND (de ABINBEV)
810133,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
570071,PK,LOCALES EN REGLA,0,0,0,
763541,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
503186,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
670622,PK,LOCALES EN REGLA,1,4,1,AUSTRAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
1382759,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)
2235942,PK,LOCALES EN REGLA,1,2,0,KUNTSMANN ( de CCU)
1331581,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
1352177,CORPA,LOCALES EN REGLA,1,3,1,
1580164,CORPA,LOCALES EN REGLA,1,4,1,AUSTRALROYAL GUARD
550410,PK,LOCALES EN REGLA,0,0,0,
547081,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
2013967,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
2272522,PK,LOCALES EN REGLA,0,0,0,
2075428,CORPA,LOCALES EN REGLA,1,5,0,AUSTRALROYAL GUARD
1746203,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
2303571,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)
2224053,PK,LOCALES EN REGLA,1,2,1,AUSTRAL ( de CCU)
765020,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
672860,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
679904,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)
1307804,CORPA,LOCALES EN REGLA,1,2,0,
2333700,PK,LOCALES EN REGLA,1,1,0,ROYAL GUARD  ( de CCU)
2289926,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1340484,CORPA,LOCALES EN REGLA,1,1,0,
806843,PK,LOCALES EN REGLA,1,1,0,AUSTRAL ( de CCU)
679230,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)ESCUDO ( de CCU)
2024936,CORPA,LOCALES EN REGLA,3,2,1,AUSTRALROYAL GUARD
2214388,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1511493,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1459377,PK,LOCALES EN REGLA,1,1,0,AUSTRAL ( de CCU)
660223,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
2268891,PK,LOCALES EN REGLA,0,0,0,
2293205,PK,LOCALES EN REGLA,0,0,0,
991433,CORPA,LOCALES EN REGLA,1,1,0,
1479361,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
2333510,PK,LOCALES EN REGLA,2,1,0,ROYAL GUARD  ( de CCU)CRISTAL ( de CCU)
2120834,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
2304725,PK,LOCALES EN REGLA,0,0,0,
2024941,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)ROYAL GUARD  ( de CCU)
739566,PK,LOCALES EN REGLA,1,4,1,AUSTRAL ( de CCU)DOLBEK ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)BECKER  (de ABINBEV)BUDWEISER  (de ABINBEV)STELLA ARTOIS (de ABINBEV)
1446833,PK,LOCALES EN REGLA,1,2,0,HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
1538559,PK,LOCALES EN REGLA,0,0,0,
1397793,PK,LOCALES EN REGLA,1,2,1,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
2007363,PK,LOCALES EN REGLA,0,0,0,
644499,CORPA,LOCALES EN REGLA,2,1,2,CRISTALROYAL GUARD
1383049,PK,LOCALES EN REGLA,0,0,0,
1459773,CORPA,LOCALES EN REGLA,3,2,3,BUDWEISERSTELLA ARTOIS
2132562,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
638350,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1320554,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
694031,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
2336626,PK,LOCALES EN REGLA,0,0,0,
2142105,PK,LOCALES EN REGLA,0,0,0,
606803,CORPA,LOCALES EN REGLA,1,1,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
596876,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1321265,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
2150752,PK,LOCALES EN REGLA,1,2,0,HEINEKEN ( de CCU)
652157,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
794686,CORPA,LOCALES EN REGLA,1,3,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1311487,CORPA,LOCALES EN REGLA,1,2,0,
645659,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
1306963,CORPA,LOCALES EN REGLA,2,2,2,CRISTALROYAL GUARD
639078,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
503583,CORPA,LOCALES EN REGLA,2,1,0,BUDWEISERSTELLA ARTOIS
1599163,PK,LOCALES EN REGLA,0,0,0,
645823,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNROYAL GUARD
644878,PK,LOCALES EN REGLA,2,1,0,HEINEKEN ( de CCU)CRISTAL ( de CCU)HEINEKEN ( de CCU)ROYAL GUARD  ( de CCU)
1906642,PK,LOCALES EN REGLA,2,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
795527,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
816405,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
681926,PK,LOCALES EN REGLA,0,0,0,
1580600,CORPA,LOCALES EN REGLA,2,1,0,AUSTRALROYAL GUARD
504814,CORPA,LOCALES EN REGLA,,,,
571051,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
506383,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
654370,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1476160,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
568942,PK,LOCALES EN REGLA,2,1,0,ESCUDO ( de CCU)KUNTSMANN ( de CCU)
2361077,CORPA,LOCALES EN REGLA,1,2,2,
2216237,PK,LOCALES EN REGLA,2,1,0,HEINEKEN ( de CCU)HEINEKEN ( de CCU)
2339342,PK,LOCALES EN REGLA,0,0,0,
2249189,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
1681037,PK,LOCALES EN REGLA,0,0,0,
2311171,PK,LOCALES EN REGLA,1,8,0,AUSTRAL ( de CCU)DOLBEK ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)BUDWEISER  (de ABINBEV)STELLA ARTOIS (de ABINBEV)
1631041,CORPA,LOCALES EN REGLA,2,2,1,AUSTRALROYAL GUARD
565677,PK,LOCALES EN REGLA,1,3,1,AUSTRAL ( de CCU)CRISTAL ( de CCU)HEINEKEN ( de CCU)STELLA ARTOIS (de ABINBEV)
1575210,PK,LOCALES EN REGLA,0,0,0,
1737877,PK,LOCALES EN REGLA,0,0,0,
1716075,CORPA,LOCALES EN REGLA,1,2,0,
978035,CORPA,LOCALES EN REGLA,,,,
1441721,CORPA,LOCALES EN REGLA,2,2,1,
1335178,PK,LOCALES EN REGLA,0,0,0,
776778,PK,LOCALES EN REGLA,0,0,0,
2243692,PK,LOCALES EN REGLA,0,0,0,
1386832,PK,LOCALES EN REGLA,1,3,1,AUSTRAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)CUSQUENA (de ABINBEV)QUILMES (de ABINBEV)STELLA ARTOIS (de ABINBEV)
2356273,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
2216175,PK,LOCALES EN REGLA,0,0,0,
2343589,PK,LOCALES EN REGLA,0,0,0,
2146293,CORPA,LOCALES EN REGLA,1,2,0,AUSTRALROYAL GUARD
563501,PK,LOCALES EN REGLA,1,1,0,ESCUDO ( de CCU)
550372,PK,LOCALES EN REGLA,0,0,0,
753936,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
581604,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
1430254,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
602216,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
1429973,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
514327,CORPA,LOCALES EN REGLA,1,3,0,BUDWEISERSTELLA ARTOIS
603195,CORPA,LOCALES EN REGLA,1,2,1,CRISTALROYAL GUARD
773418,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
2069583,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
572194,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
1599442,PK,LOCALES EN REGLA,2,1,1,CRISTAL ( de CCU)AUSTRAL ( de CCU)KUNTSMANN ( de CCU)BECKER  (de ABINBEV)BUDWEISER  (de ABINBEV)CUSQUENA (de ABINBEV)STELLA ARTOIS (de ABINBEV)
1386340,CORPA,LOCALES EN REGLA,1,3,0,
654947,PK,LOCALES EN REGLA,0,0,0,
934102,PK,LOCALES EN REGLA,0,0,0,
1919456,CORPA,LOCALES EN REGLA,1,2,1,AUSTRALROYAL GUARD
656291,PK,LOCALES EN REGLA,1,1,0,ESCUDO ( de CCU)
989017,CORPA,LOCALES EN REGLA,1,2,1,BUDWEISERSTELLA ARTOIS
1673713,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
2239666,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
587198,PK,LOCALES EN REGLA,1,4,0,AUSTRAL ( de CCU)DOLBEK ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
2325813,PK,LOCALES EN REGLA,1,4,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
531498,CORPA,LOCALES EN REGLA,2,2,0,CRISTALROYAL GUARD
903591,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
657622,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1329726,CORPA,LOCALES EN REGLA,1,3,1,CRISTALROYAL GUARD
827562,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
596887,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
649050,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
763908,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1936218,CORPA,LOCALES EN REGLA,1,1,1,AUSTRALROYAL GUARD
654460,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
889310,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
2005456,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
588727,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
653515,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1318501,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
2051253,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2292567,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)CRISTAL ( de CCU)
1393468,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)ROYAL GUARD  ( de CCU)
1640553,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
653977,CORPA,LOCALES EN REGLA,1,1,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
2331877,PK,LOCALES EN REGLA,0,0,0,
548131,PK,LOCALES EN REGLA,1,3,0,CRISTAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
815544,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)HEINEKEN ( de CCU)
2260775,PK,LOCALES EN REGLA,1,5,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
805090,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
653057,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
803534,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
588026,PK,LOCALES EN REGLA,0,0,0,
1376218,PK,LOCALES EN REGLA,0,0,0,
742129,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
753249,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
693110,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
566843,PK,LOCALES EN REGLA,0,0,0,
550433,PK,LOCALES EN REGLA,0,0,0,
1687497,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
